,leak_coeff: 0.5,,,
leakage_position (foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
3110,117.36504180229603,114.93192217116888,1256.271903085111,1250.888621552578
3111,117.36504682964006,114.93191976580641,1256.2716233449735,1250.8883524548296
3112,117.36505187199691,114.9319173771901,1256.271343435893,1250.888083187731
3113,117.36505691009195,114.93191498386273,1256.2710635760866,1250.8878139700162
3114,117.36506195631334,114.93191259961479,1256.2707836253035,1250.8875446612074
3115,117.3650669963512,114.93191020851766,1256.2705037455003,1250.8872754233696
3116,117.36507202897624,114.93190780920187,1256.2702239505882,1250.8870062707047
3117,117.36507704805194,114.93190539483626,1256.269944310052,1250.8867372727743
3118,117.36508207850795,114.93190299317291,1256.2696645417216,1250.8864681466944
3119,117.36508713471258,114.93190062020618,1256.2693844829741,1250.8861987295775
3120,117.365092182247,114.93189823762137,1256.2691045233516,1250.8859294118167
3121,117.3650972063382,114.93189582897323,1256.2688248300549,1250.8856603609895
3122,117.36510224474432,114.9318934362941,1256.2685449757435,1250.8853911487374
3123,117.36510729223491,114.93189105376094,1256.2682650196612,1250.885121834471
3124,117.36592073750134,114.932788574935,1256.2588355239882,1250.8756829511728
3125,117.36592577471008,114.9327861810417,1256.258555685449,1250.8754137542587
3126,117.36593078968755,114.93278376243477,1256.2582760994787,1250.875144810457
3127,117.36593583627081,114.93278137904406,1256.257996156829,1250.8748755092663
3128,117.36594087823998,114.932778990551,1256.2577162673838,1250.874606261327
3129,117.36594590324177,114.9327765832031,1256.2574365710148,1250.8743372068957
3130,117.36595094345884,114.93277419282646,1256.257156703421,1250.8740679808634
3131,117.36595597190782,114.93277178938332,1256.2568769700192,1250.8737988892906
3132,117.3659610158557,114.93276940322664,1256.2565970622306,1250.8735296229595
3133,117.36596606779624,114.93276702600133,1256.2563170649412,1250.8732602669202
3134,117.3659711044965,114.93276463184377,1256.256037241173,1250.8729910848162
3135,117.36597610879562,114.93276220165114,1256.2557577851514,1250.8727222711577
3136,117.36598116353844,114.93275982764546,1256.2554777591954,1250.872452886391
3137,117.36598620323419,114.93275743692286,1256.255197904567,1250.872183673305
3138,117.36599125682574,114.93275506170289,1256.2549178936383,1250.8719143035526
3139,117.36599626963742,114.9327526411203,1256.2546383452766,1250.8716453974062
3140,117.36600131181517,114.93275025326147,1256.2543584655596,1250.8713761591262
3141,117.36600634515601,114.93274785559868,1256.2540786868701,1250.8711070221534
3142,117.36601140278255,114.93274548500452,1256.253798634293,1250.870837610635
3143,117.36601641866577,114.9327430679751,1256.2535190551994,1250.8705686736719
3144,117.36602147380799,114.9327406946822,1256.2532390327608,1250.8702992923852
3145,117.36602650365316,114.93273829326225,1256.252959297663,1250.8700301990257
3146,117.36603153514147,114.93273589370509,1256.2526795449517,1250.8697610880265
3147,117.3660365650565,114.93273349243,1256.2523998110494,1250.8694919958948
3148,117.36604159669993,114.93273109311234,1256.252120058602,1250.869222885179
3149,117.36604662566941,114.93272869085186,1256.2518403374227,1250.8689538057235
3150,117.36605167154784,114.93272630744761,1256.2515604258886,1250.8686845355082
3151,117.36605672031294,114.93272392729021,1256.2512804826677,1250.8684152336007
3152,117.3660617262051,114.93272149944058,1256.2510010257008,1250.8681464189513
3153,117.36606679724748,114.93271914414925,1256.2507208323557,1250.8678768663324
3154,117.36607182985874,114.93271674611043,1256.2504410749696,1250.8676077505795
3155,117.36607684478393,114.93271432841662,1256.2501615188123,1250.8673388364884
3156,117.36608187420276,114.93271192689058,1256.2498817995947,1250.867069759036
3157,117.36608693636938,114.93270956185285,1256.249601710751,1250.8668003110683
3158,117.36609196235554,114.93270715657289,1256.249322032377,1250.8665312745086
3159,117.36609700443664,114.93270476924283,1256.2490421728758,1250.866262056444
3160,117.36610202714363,114.93270236037941,1256.2487625336366,1250.8659930590998
3161,117.36610707268719,114.93269997697108,1256.248482636941,1250.8657238037151
3162,117.36611208245925,114.93269755377541,1256.2482031461368,1250.8654549551065
3163,117.36611714317328,114.9326951873219,1256.2479230797385,1250.8651855296364
3164,117.36612216442299,114.93269277697053,1256.24764346101,1250.8649165527852
3165,117.36612721822094,114.93269040288499,1256.247363474881,1250.8646472078258
3166,117.36613225096194,114.93268800539242,1256.247083728142,1250.8643781026408
3167,117.36613728311582,114.93268560727972,1256.2468039890334,1250.8641090051624
3168,117.36614231776049,114.93268321197324,1256.2465242227372,1250.8638398804467
3169,117.36614735395536,114.9326808184261,1256.2462444399005,1250.8635707391072
3170,117.36615237453408,114.93267840752848,1256.245964834817,1250.8633017759532
3171,117.36615744300117,114.93267604997364,1256.245684688744,1250.8630322705378
3172,117.36616248145772,114.93267365904454,1256.2454048833224,1250.8627631066058
3173,117.36616750190444,114.93267124810072,1256.2451252827364,1250.8624941479213
3174,117.3661725082089,114.93266882144746,1256.2448458432282,1250.8622253506057
3175,117.36617756734296,114.93266645363691,1256.244565806789,1250.861955955157
3176,117.3661826065659,114.9326640636952,1256.2442859967266,1250.8616867864785
3177,117.36618763994804,114.93266166728475,1256.2440062537862,1250.8614176851115
3178,117.36619266466062,114.93265926125717,1256.24372660994,1250.8611486830723
3179,117.36619770788086,114.93265687586555,1256.2434467576632,1250.8608794720947
3180,117.36620273120232,114.93265446835646,1256.2431671315906,1250.8606104877995
3181,117.36620777223376,114.93265208059556,1256.2428873060721,1250.8603413036305
3182,117.36621281562184,114.93264969549118,1256.2426074549035,1250.8600720938014
3183,117.36621784473786,114.93264729453314,1256.2423277662615,1250.8598030467774
3184,117.3662228925876,114.93264491446274,1256.242047866605,1250.859533788283
3185,117.36622792797661,114.93264252055442,1256.2417681089867,1250.8592646721822
3186,117.36623293802236,114.93264009846821,1256.2414886391937,1250.8589958444354
3187,117.36623799235524,114.93263772571527,1256.2412086691745,1250.8587265154306
3188,117.36624303245729,114.93263533715417,1256.2409288612246,1250.8584573488458
3189,117.36624806822373,114.93263294380009,1256.2406491033614,1250.8581882324588
3190,117.36625312520987,114.93263057410148,1256.2403691063082,1250.8579188763433
3191,117.36538044817323,114.93165111470381,1256.2500234658376,1250.86760565634
3192,117.36538547043003,114.93164870639133,1256.249743864828,1250.8673366975636
3193,117.36539049603327,114.93164630183756,1256.2494642269317,1250.8670677018697
3194,117.36539553747664,114.93164391495074,1256.2491844107383,1250.8667985274683
3195,117.36540058649317,114.93164153652752,1256.2489045098764,1250.866529268188
3196,117.36540562913154,114.93163915103767,1256.2486246822193,1250.866260082241
3197,117.36541065108185,114.93163674255175,1256.248345089646,1250.8659911319996
3198,117.36541569061878,114.93163435367642,1256.248065299105,1250.86572198323
3199,117.36542071090717,114.93163194340741,1256.2477857273902,1250.865453053807
3200,117.3654257448294,114.93162954834887,1256.2475060023942,1250.8651839707463
3201,117.36543078221699,114.9316271571819,1256.247226239139,1250.8649148493403
3202,117.36543582502024,114.93162477207638,1256.2469464156454,1250.8646456676145
3203,117.36544086597465,114.93162238494665,1256.2466666140663,1250.8643765077854
3204,117.36544589245726,114.93161998174071,1256.2463869772762,1250.8641075130724
3205,117.36545092834247,114.9316175890348,1256.2461072350713,1250.8638384128162
3206,117.36545594150626,114.93161517106903,1256.245827751071,1250.8635695712326
3207,117.36546098561753,114.93161278758758,1256.2455479177686,1250.8633003796213
3208,117.36546604836458,114.93161042488506,1256.2452678745622,1250.863030977576
3209,117.36547107367937,114.93160802054598,1256.244988256056,1250.8627620012362
3210,117.36547610470897,114.93160562260283,1256.2447085738336,1250.8624929609557
3211,117.36548113216861,114.93160322071914,1256.244428932979,1250.862223962236
3212,117.36548617300981,114.93160083376489,1256.2441491417642,1250.861954812693
3213,117.3654911851181,114.93159841485908,1256.2438696767072,1250.8616859900706
3214,117.36549623861744,114.93159604206268,1256.2435897442188,1250.8614166990144
3215,117.36550127416747,114.93159364931893,1256.2433100158607,1250.8611476125463
3216,117.36550631480641,114.93159126227364,1256.2430302309226,1250.8608784693404
3217,117.36551132242303,114.93158883850168,1256.2427508207343,1250.8606097016832
3218,117.36551635567245,114.93158644329738,1256.2424711214574,1250.8603406442937
3219,117.36552141395282,114.93158407599111,1256.242191139868,1250.8600713039527
3220,117.3655264554316,114.93158169001427,1256.2419113494818,1250.859802155302
3221,117.36553147431681,114.93157927892045,1256.2416318157807,1250.859533263844
3222,117.36553650848198,114.93157688487001,1256.2413521101128,1250.8592642000444
3223,117.365541559594,114.93157450971788,1256.241072213678,1250.8589949450609
3224,117.3655465960864,114.93157211832451,1256.2407924837369,1250.8587258569362
3225,117.36555161456654,114.93156970691399,1256.240512958642,1250.8584569740362
3226,117.36555662394082,114.93156728539988,1256.2402335376376,1250.8581881955138
3227,117.36556168650473,114.93156492313021,1256.23995351559,1250.857918814617
3228,117.36556671216813,114.9315625198162,1256.2396739122203,1250.8576498533346
3229,117.36557175994886,114.93156014115691,1256.2393940595175,1250.8573806421175
3230,117.36557677858968,114.9315577300922,1256.2391145376596,1250.857111762523
3231,117.36558183140258,114.93155535710181,1256.2388346300108,1250.8568424962093
3232,117.36558683937895,114.9315529342326,1256.2385552308501,1250.8565737395804
3233,117.36559188293278,114.93155055100195,1256.238275430031,1250.8563045802994
3234,117.36559691183334,114.9315481514927,1256.2379957960393,1250.8560355883035
3235,117.36560196334639,114.93154577718923,1256.237715907146,1250.85576634075
3236,117.36560698073043,114.9315433649269,1256.2374364055167,1250.8554974813767
3237,117.36561201690405,114.93154097361456,1256.2371566922357,1250.8552284098669
3238,117.36561704159526,114.93153856955335,1256.2368771099543,1250.8549594695965
3239,117.36562209870982,114.93153620161947,1256.236597161666,1250.8546901625557
3240,117.36562712631842,114.93153380087305,1256.2363175483288,1250.8544211912404
3241,117.36563215816624,114.93153140487905,1256.2360378880715,1250.854152172802
3242,117.36563717234381,114.93152898924838,1256.2357584287688,1250.8538833558023
3243,117.3656422316919,114.93152662393494,1256.2354784592258,1250.8536140274118
3244,117.36564726339705,114.93152422788282,1256.2351988035637,1250.853345013617
3245,117.36565228774761,114.93152182367763,1256.234919232119,1250.8530760841527
3246,117.36565732685499,114.93151943593263,1256.2346394946842,1250.8528069884087
3247,117.3656623571479,114.9315170384087,1256.2343598580433,1250.8525379936661
3248,117.36566739531948,114.93151464968918,1256.2340801332007,1250.8522689105087
3249,117.36567241528368,114.93151224073463,1256.2338006154712,1250.852000034867
3250,117.36567746018977,114.93150985957894,1256.2335208164325,1250.8517308773107
3251,117.3656824787802,114.9315074491619,1256.2332413162633,1250.8514620193152
3252,117.36568752965829,114.93150507472123,1256.2329614516336,1250.851192796036
3253,117.36569255186843,114.93150266840094,1256.2326819124562,1250.8509238989952
3254,117.3656975783866,114.93150026690971,1256.2324023255887,1250.8506549540243
3255,117.36570263498821,114.93149789894095,1256.2321223991873,1250.8503856688553
3256,117.36570765976212,114.93149549557535,1256.2318428340345,1250.8501167456502
3257,117.36571270089578,114.93149311045475,1256.2315630847415,1250.849847637885
3258,117.36571772395207,114.93149070524358,1256.2312835410637,1250.8495787362779
3259,117.36572276215874,114.93148831693155,1256.2310038269036,1250.849309663761
3260,117.36572779574347,114.93148592350825,1256.2307241660567,1250.8490406445942
3261,117.36573283227823,114.93148353340176,1256.23044447284,1250.848771593116
3262,117.36573784413318,114.93148111585599,1256.2301650599227,1250.848502822462
3263,117.36574289106366,114.93147873738921,1256.2298852510594,1250.8482336550132
3264,117.36574791899822,114.93147633781032,1256.2296056581479,1250.8479647039694
3265,117.36575296225905,114.93147395532532,1256.2293258928528,1250.8476955801636
3266,117.3657579855747,114.93147155067112,1256.2290463542852,1250.8474266835774
3267,117.36576301394335,114.93146915167577,1256.2287667594883,1250.847157730653
3268,117.36576805161272,114.93146676306715,1256.228487060452,1250.846888673283
3269,117.36577310000187,114.93146438642542,1256.228207241115,1250.8466194952377
3270,117.36577813242899,114.93146199204824,1256.227927603424,1250.8463504993088
3271,117.36578314749798,114.93145957838149,1256.2276481631995,1250.8460817012976
3272,117.36578818141942,114.93145718573464,1256.2273685106315,1250.8458126904247
3273,117.36579322927817,114.93145480863652,1256.2270887012965,1250.8455435224455
3274,117.36579825388922,114.93145240569254,1256.226809156109,1250.8452746191558
3275,117.36580329327256,114.93145001922666,1256.2265294447166,1250.8450055493036
3276,117.36580832286248,114.93144762189198,1256.2262498451807,1250.8447365916018
3277,117.36581337524822,114.93144524996734,1256.2259699886238,1250.8444673762879
3278,117.36581840016903,114.93144284750213,1256.2256904439705,1250.8441984734861
3279,117.36582342918913,114.93144044963405,1256.2254108538639,1250.843929525214
3280,117.36582845094043,114.93143804370776,1256.2251313470745,1250.8436606603523
3281,117.36583349138927,114.93143565862894,1256.2248516296413,1250.8433915844753
3282,117.36583853000991,114.93143327154847,1256.2245719339303,1250.843122530298
3283,117.36584355147666,114.93143086540557,1256.2242924334005,1250.842853671735
3284,117.36584858777039,114.93142847580218,1256.2240127659927,1250.8425846459297
3285,117.36585363075861,114.93142609368402,1256.2237330238866,1250.8423155452356
3286,117.36585866941556,114.93142370677779,1256.2234533317694,1250.8420464947412
3287,117.36586369011252,114.93142129991253,1256.2231738439475,1250.8417776488186
3288,117.36586872338765,114.93141890708253,1256.2228942147628,1250.8415086612995
3289,117.36587374032081,114.93141649609402,1256.2226147715587,1250.8412398601731
3290,117.36587879807985,114.93141413058636,1256.222334867282,1250.8409705969425
